Price,Close,High,Low,Open,Volume,company_name
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,
Date,,,,,,
2024-11-12,182.68429565429688,183.38683749509173,180.3623737343035,180.7510206956661,14065800,GOOG
2024-11-13,179.86412048339844,181.98175162304454,179.49539319202896,181.51835254660904,13969700,GOOG
2024-11-14,176.73500061035156,179.81926914040582,175.41957074160206,179.12667192787285,17925800,GOOG
2024-11-15,173.2869873046875,175.27009189862946,172.14595365397622,175.03091869147002,21708900,GOOG
2024-11-18,176.18690490722656,176.2965240630027,173.81515328545728,174.34830168881726,18662800,GOOG
2024-11-19,178.957275390625,179.5452258085044,174.5087506246323,174.627341254877,15392900,GOOG
2024-11-20,176.71507263183594,178.48889888977342,174.72200805384992,178.20987106532547,15729800,GOOG
2024-11-21,168.65313720703125,174.97114853745236,164.7367572383448,174.8465819960519,38839400,GOOG
2024-11-22,165.99237060546875,167.68148472401768,165.13535233232582,166.58032093547257,24497000,GOOG
2024-11-25,168.8424530029297,169.86889521703444,166.81949373771081,167.40745932580006,21395700,GOOG
2024-11-26,170.02833557128906,170.9003013307693,168.84245970545572,168.90226441618458,14937500,GOOG
2024-11-27,170.2276611328125,170.5465435736484,169.0816398215503,170.08813200796817,12433400,GOOG
2024-11-29,169.89878845214844,170.27746036643,168.16481686634478,169.4702716784116,9250700,GOOG
2024-12-02,172.38015747070312,172.99801785273627,169.6795633828964,169.729393040365,16593400,GOOG
2024-12-03,172.42002868652344,173.71552376190024,171.91178746442176,172.51967279639754,15721500,GOOG
2024-12-04,175.47935485839844,175.8181721635722,172.1509408951326,172.18083564524355,18239800,GOOG
2024-12-05,173.70553588867188,177.09375469777737,173.40657316935733,176.70510772443114,16145500,GOOG
2024-12-06,175.87799072265625,176.2257795214318,172.9481833340205,173.277040817018,13319500,GOOG
2024-12-09,176.68609619140625,177.62388647962067,174.99005717397944,175.30432340630412,19887800,GOOG
2024-12-10,186.09405517578125,187.59054949085362,182.24307586273662,184.1037226081358,34317400,GOOG
2024-12-11,196.25025939941406,196.42983139934515,185.82467078490077,186.26364486001205,41664500,GOOG
2024-12-12,193.17745971679688,196.24526989145363,192.82827163510754,195.8412176609105,25197800,GOOG
2024-12-13,190.93270874023438,193.88578206005207,190.81297885426133,192.25960207158442,18883200,GOOG
2024-12-16,197.69686889648438,200.1710684380182,193.65633141386007,193.91074030543086,32248600,GOOG
2024-12-17,196.6593017578125,202.40584968133783,196.23031402711658,198.0660100701861,24129500,GOOG
2024-12-18,189.70558166503906,198.2256307864751,188.83761987145812,196.36997730758958,27638400,GOOG
2024-12-19,189.2566375732422,194.14519461975692,189.07706556926655,192.82827236476155,26981200,GOOG
2024-12-20,192.509033203125,193.68127489145218,185.9344233506523,186.57292697557446,45319700,GOOG
2024-12-23,195.53195190429688,196.0307833406558,191.18214117032196,193.57652597559388,15235900,GOOG
2024-12-24,197.10824584960938,197.20800299530168,194.74178044259557,195.7115088017816,6809800,GOOG
2024-12-26,196.63934326171875,197.69686339021348,195.41220706148326,196.280184046086,7907900,GOOG
2024-12-27,193.58648681640625,196.34004594129468,191.52332692544056,196.0108153840525,14693000,GOOG
2024-12-30,192.23965454101562,193.32710338004287,189.91509830350097,190.41892290770127,12209500,GOOG
2024-12-31,189.99490356445312,192.7983335598168,189.1369129588324,191.99522232349864,14355200,GOOG
2025-01-02,190.18446350097656,192.74844896835342,188.2689527611631,191.03746092831022,17545200,GOOG
2025-01-03,192.6786346435547,194.0454279018482,190.90279595567074,192.27458239970693,12875000,GOOG
2025-01-06,197.49734497070312,199.09359640075925,194.6041135646996,194.6938995678703,19483300,GOOG
2025-01-07,196.25025939941406,201.66756118777226,195.48205476796934,197.8066109579893,16966800,GOOG
2025-01-08,194.933349609375,197.1780910904701,193.2971830943019,193.49671262577374,14335300,GOOG
2025-01-10,192.71852111816406,197.1581175305196,191.1521984392549,194.9632624166375,20753800,GOOG
2025-01-13,191.84059143066406,192.04013618821747,188.21908547261037,190.90280109655035,13169100,GOOG
2025-01-14,190.60348510742188,192.81829778917887,189.19677687544416,192.0500931540871,13651200,GOOG
2025-01-15,196.51962280273438,197.33771364214047,192.87815951038286,193.89577987401847,12894900,GOOG
2025-01-16,193.9556427001953,196.5196283665459,193.845899175293,195.3673289666353,13449600,GOOG
2025-01-17,197.0883026123047,198.3453523456224,194.85353230772373,197.5871340462902,22109100,GOOG
2025-01-21,199.16343688964844,203.36358890568238,198.97387851504385,200.0413698339001,19005200,GOOG
2025-01-22,199.5625,201.64761171687047,198.73443800219633,200.08128894793919,15477400,GOOG
2025-01-23,199.11355590820312,201.4680408724352,196.36001188825463,199.51261496391953,15170800,GOOG
2025-01-24,201.42813110351562,202.0965786351782,199.31707911067167,199.3829343605458,12732400,GOOG
2025-01-27,193.31712341308594,198.2056650032389,192.2496169188504,193.7361399588311,24970200,GOOG
2025-01-28,196.60943603515625,196.76905053041133,192.1598527797814,194.19507840821618,15939200,GOOG
2025-01-29,196.71914672851562,197.99616913812096,194.73380746771136,196.90870509923346,12287800,GOOG
2025-01-30,202.1564178466797,202.76299853350355,199.00579397760555,199.29311526162687,14571500,GOOG
2025-01-31,205.11947631835938,206.5960129894399,203.10419321413895,203.23887221086085,17060300,GOOG
2025-02-03,202.16639709472656,204.74036904623244,201.18869177494003,201.74238734350797,16719500,GOOG
2025-02-04,207.22454833984375,208.21222477597146,203.7825994771977,204.02204403120282,28285400,GOOG
2025-02-05,192.8482208251953,194.0952993157577,189.4661445677151,192.64869131133054,43666400,GOOG
2025-02-06,192.8582000732422,193.37698900958168,190.04479879639024,190.54363021356718,20816600,GOOG
2025-02-07,186.70262145996094,192.56389058817888,184.66739598425335,192.28953939908743,29565700,GOOG
2025-02-10,187.7601318359375,189.5459567340878,187.1715144502766,188.6181224342211,16606000,GOOG
2025-02-11,186.63278198242188,188.35873431474167,185.64509035825435,186.39833062218077,13028100,GOOG
2025-02-12,184.99661254882812,186.39334965443638,183.20083162081673,184.79708302606318,17632300,GOOG
2025-02-13,187.44090270996094,187.5506462333114,184.4479141347231,185.49544795755466,12729300,GOOG
2025-02-14,186.43324279785156,187.71024996559916,185.67502454922837,186.39334298397716,12714200,GOOG
2025-02-18,185.36575317382812,187.34112127548525,183.1509405174052,187.00191957357848,19796000,GOOG
2025-02-19,186.69265747070312,186.92211566800324,185.0664621235002,185.7498587527842,13120500,GOOG
2025-02-20,186.2037811279297,186.68265500108285,184.1685557496843,186.06410894729643,12063800,GOOG
2025-02-21,181.15560913085938,187.0318422867821,180.70666392519908,186.85225507064243,19520800,GOOG
2025-02-24,180.7665252685547,184.657404101475,180.45725223608233,183.37042578693251,18734000,GOOG
2025-02-25,176.95545959472656,180.33753613830848,176.35687100249555,179.7339543602925,20832500,GOOG
2025-02-26,174.2917022705078,177.66380767977438,173.18429586364456,176.53146579013645,23637200,GOOG
2025-02-27,169.81219482421875,176.17727324661973,169.35525745967232,175.5287985046505,25930500,GOOG
2025-02-28,171.8175048828125,172.0968492753803,167.99645417067657,169.90199395243576,30049800,GOOG
2025-03-03,168.2658233642578,174.5910023086314,167.24820297404042,173.32396620083026,24122000,GOOG
2025-03-04,172.2065887451172,174.75561007301968,167.14843068284262,167.54750496505613,30711400,GOOG
2025-03-05,174.58102416992188,175.33924244069115,170.53050029112018,171.91726623956112,18848000,GOOG
2025-03-06,173.80284118652344,176.31694045439366,172.10480803704692,172.14671730307447,19082400,GOOG
2025-03-07,175.33924865722656,176.48655486359908,171.84742862706844,172.83711457416246,16395300,GOOG
2025-03-10,167.60853576660156,170.24536574432202,165.3662358448488,169.95572060530762,28990700,GOOG
2025-03-11,165.78073120117188,168.45252282245698,163.044030416552,166.47988777970724,23705900,GOOG
2025-03-12,168.79710388183594,169.3264663611627,165.28132561649218,168.2677414025092,19880100,GOOG
2025-03-13,164.5322265625,167.91815603552024,163.87303051854863,167.7783247243221,15206200,GOOG
2025-03-14,167.41876220703125,168.04801074979082,164.31249524714883,165.11653674517166,18611100,GOOG
2025-03-17,166.37002563476562,168.2577559168053,165.6109283265474,167.12410882849613,17839100,GOOG
2025-03-18,162.47470092773438,166.24017903407955,158.60935202299166,165.76075957654993,24616800,GOOG
2025-03-19,166.0803680419922,167.93114021621946,162.85425014963062,163.71820190289233,24955700,GOOG
2025-03-20,164.8518524169922,166.82947106241681,162.94414180808522,163.62831699346756,19981500,GOOG
2025-03-21,166.0504150390625,166.27015214587064,162.83427946538407,163.1838653827072,29882100,GOOG
2025-03-24,169.72598266601562,170.29530566607272,167.2389817975791,169.06178773975245,18742800,GOOG
2025-03-25,172.58255004882812,172.70241634620135,170.3452490374626,170.9744823266741,13841600,GOOG
2025-03-26,166.9393310546875,171.7335712212968,166.66065907251976,171.0943402151135,22498000,GOOG
2025-03-27,163.8830108642578,167.23897752920905,163.65329126470644,166.50985821904274,21571200,GOOG
2025-03-28,155.8726348876953,163.61333038479785,155.1525074562642,162.16507427536936,34866500,GOOG
2025-03-31,156.0424346923828,156.9413633467702,152.02727185371793,154.62414129418428,33591600,GOOG
2025-04-01,158.6892547607422,159.8878110018008,155.06860690809398,155.11355105258087,20111400,GOOG
2025-04-02,158.66928100585938,160.0825755197471,156.3420764618875,156.77156814980734,17113300,GOOG
2025-04-03,152.44676208496094,154.50128410252282,151.99729014847443,152.6515177972455,28416100,GOOG
2025-04-04,147.56263732910156,152.90620528213597,147.36286524523692,149.72003257441966,39832200,GOOG
2025-04-07,149.0608367919922,154.74399291339475,142.4887345209642,143.21785385891903,47823000,GOOG
2025-04-08,146.40402221679688,154.25458634292005,145.03567187522165,153.3906193497636,35304400,GOOG
2025-04-09,160.86663818359375,161.67566330567902,145.63494645699154,146.15432644221391,46479500,GOOG
2025-04-10,155.1834716796875,159.83788095466207,152.01727912941968,158.56940133670318,35270500,GOOG
2025-04-11,159.2086181640625,159.66807259358117,155.39821125744413,155.39821125744413,22582000,GOOG
2025-04-14,161.27615356445312,163.83307779968658,159.72801131938692,162.11514147155086,18255900,GOOG
2025-04-15,158.48948669433594,161.85545114666877,157.45574086405986,161.37603168621683,15690800,GOOG
2025-04-16,155.3133087158203,157.99008382713703,153.72522130692107,155.28334595266895,16921500,GOOG
2025-04-17,153.17588806152344,156.88144081875564,150.71883464776334,156.42198635455088,19513400,GOOG
2025-04-21,149.68008422851562,150.87864050474218,148.22183034478553,150.78375333899587,16147800,GOOG
2025-04-22,153.71522521972656,154.42437951639937,150.6888641849861,150.8886362621129,15910300,GOOG
2025-04-23,157.53065490722656,159.82789675498066,156.16230449916227,157.72042924654332,18575700,GOOG
2025-04-24,161.27615356445312,161.51587092668274,157.90020643862147,158.33468177478025,30787500,GOOG
2025-04-25,163.65328979492188,168.03801860512272,162.80430419831342,166.89938788476556,35148100,GOOG
2025-04-28,162.22500610351562,164.7519675124574,160.18746191545455,164.06279344811506,20871200,GOOG
2025-04-29,161.8654327392578,162.4846835071933,159.19864009739626,161.85045135746807,15955200,GOOG
2025-04-30,160.69683837890625,161.1802508371438,156.9663219285134,159.668076193593,20639500,GOOG
2025-05-01,162.5945587158203,163.74318724848555,160.73679109542547,162.32489383255603,21904300,GOOG
2025-05-02,165.61093139648438,166.49986228142632,163.4635187136773,164.75696214937838,16844900,GOOG
2025-05-05,165.85064697265625,166.89938941322708,164.2725420579775,164.31748620308443,15309300,GOOG
2025-05-06,165.0016632080078,166.53982286878713,162.93415630768814,163.7631616655552,10691900,GOOG
2025-05-07,152.61656188964844,166.78952879122355,149.3105380862026,165.87063510873034,78729800,GOOG
2025-05-08,155.56301879882812,157.22102959109037,153.91500575525347,155.73281288134118,38387500,GOOG
2025-05-09,154.1946563720703,156.2421829513297,153.6453136535378,155.36324984214707,22871000,GOOG
2025-05-12,159.38841247558594,160.24738058211028,157.7004390257499,158.90899302371432,31884900,GOOG
2025-05-13,160.69683837890625,161.86543187366587,157.39081473091227,159.7280017204315,24944300,GOOG
2025-05-14,166.60972595214844,168.13788781928253,160.7367805863974,161.11632923643336,31769200,GOOG
2025-05-15,165.201416015625,167.30888337648878,163.64329137735027,166.93933247241503,22717600,GOOG
2025-05-16,167.22898864746094,170.44512417357606,166.7495691671836,168.72718785873926,36271400,GOOG
2025-05-19,167.66845703125,167.74836281526606,165.21640257843083,165.5160454583736,21374700,GOOG
2025-05-20,165.1215362548828,169.4762873279752,164.06279601110305,167.55859416793888,33563300,GOOG
2025-05-21,169.8558349609375,174.32046979875315,164.69204354414558,164.7519690737049,45567600,GOOG
2025-05-22,171.77352905273438,177.91615495430474,171.67365824974368,173.14189469389407,45024100,GOOG
2025-05-23,169.3863983154297,170.99946494467622,169.05679266175375,170.07557238761842,24963600,GOOG
2025-05-27,173.7711181640625,174.080743544611,171.004454754312,171.09434304405778,24341300,GOOG
2025-05-28,173.17185974121094,176.2681290031992,172.80729244229028,173.77113028846478,25999200,GOOG
2025-05-29,172.7523651123047,175.18942304638622,171.5737737985015,174.789909349775,21174700,GOOG
2025-05-30,172.64248657226562,173.2317745748415,168.3226668701471,172.20301238713458,36258300,GOOG
2025-06-02,170.1654510498047,170.8566215844937,168.447514840874,168.8070832390332,24742900,GOOG
2025-06-03,167.5086669921875,169.59615424138852,166.47988950965254,168.66227916887598,25386700,GOOG
2025-06-04,169.18663024902344,169.37640457405112,167.59354398214708,168.07796230217642,18508700,GOOG
2025-06-05,169.6061248779297,172.15306641407983,169.14668568533537,171.41394936627097,25375400,GOOG
2025-06-06,174.70999145507812,175.618902578423,172.09314187053795,172.09314187053795,22258100,GOOG
2025-06-09,177.6300048828125,177.9149932861328,175.66000366210938,175.8699951171875,18817600,GOOG
2025-06-10,180.00999450683594,182.44500732421875,176.47500610351562,177.75999450683594,32908000,GOOG
2025-06-11,178.7899932861328,181.75,178.0,181.22999572753906,18994400,GOOG
2025-06-12,176.97000122070312,178.1300048828125,176.11000061035156,177.47999572753906,17345900,GOOG
2025-06-13,175.8800048828125,178.34300231933594,173.57000732421875,173.5800018310547,20873200,GOOG
2025-06-16,177.94000244140625,178.2449951171875,175.82000732421875,175.90499877929688,18132500,GOOG
2025-06-17,177.22999572753906,178.71499633789062,175.94000244140625,177.0,17656100,GOOG
2025-06-18,173.97999572753906,177.82400512695312,172.83999633789062,177.27999877929688,32531800,GOOG
2025-06-20,167.72999572753906,175.36500549316406,166.27000427246094,174.86500549316406,55402600,GOOG
2025-06-23,166.00999450683594,168.47999572753906,163.3300018310547,167.32000732421875,36975600,GOOG
2025-06-24,167.74000549316406,169.25,166.91000366210938,167.68499755859375,27310300,GOOG
2025-06-25,171.49000549316406,173.36000061035156,168.56100463867188,168.64999389648438,23627400,GOOG
2025-06-26,174.42999267578125,174.64999389648438,170.86000061035156,173.38499450683594,25909100,GOOG
2025-06-27,178.27000427246094,178.83999633789062,172.7100067138672,174.6300048828125,74053100,GOOG
2025-06-30,177.38999938964844,181.5800018310547,175.5,180.78500366210938,43964600,GOOG
2025-07-01,176.91000366210938,177.22000122070312,174.66000366210938,176.80499267578125,25778500,GOOG
2025-07-02,179.75999450683594,179.93499755859375,176.08999633789062,176.5449981689453,19325900,GOOG
2025-07-03,180.5500030517578,180.77000427246094,178.19000244140625,179.82000732421875,13287400,GOOG
2025-07-07,177.55999755859375,180.33999633789062,176.63999938964844,180.13499450683594,20991400,GOOG
2025-07-08,175.16000366210938,178.7899932861328,173.9199981689453,178.77999877929688,24108600,GOOG
2025-07-09,177.66000366210938,180.27999877929688,173.8800048828125,176.11000061035156,31288000,GOOG
2025-07-10,178.6999969482422,179.58999633789062,175.74000549316406,176.6699981689453,24693700,GOOG
2025-07-11,181.30999755859375,182.61000061035156,177.54100036621094,177.91000366210938,23975700,GOOG
2025-07-14,182.80999755859375,184.72999572753906,180.71099853515625,182.07000732421875,20990400,GOOG
2025-07-15,183.10000610351562,185.41000366210938,182.38999938964844,183.94000244140625,23911600,GOOG
2025-07-16,183.77000427246094,185.3350067138672,183.0800018310547,184.32000732421875,21152600,GOOG
2025-07-17,184.6999969482422,185.18699645996094,181.5,183.11500549316406,21654400,GOOG
2025-07-18,185.94000244140625,187.36000061035156,184.72999572753906,186.6199951171875,21033400,GOOG
2025-07-21,191.14999389648438,191.25999450683594,187.0500030517578,187.10000610351562,24665000,GOOG
2025-07-22,192.11000061035156,193.36000061035156,188.4949951171875,192.4199981689453,26212900,GOOG
2025-07-23,191.50999450683594,193.36000061035156,190.17999267578125,192.36000061035156,34068100,GOOG
2025-07-24,193.1999969482422,198.97000122070312,191.9499969482422,198.11000061035156,45252100,GOOG
2025-07-25,194.0800018310547,195.27499389648438,192.1300048828125,192.92999267578125,31101800,GOOG
2025-07-28,193.4199981689453,194.82000732421875,191.85499572753906,194.41000366210938,25553500,GOOG
2025-07-29,196.42999267578125,196.66000366210938,192.99000549316406,193.3000030517578,31891600,GOOG
2025-07-30,197.44000244140625,198.47999572753906,195.55999755859375,196.3000030517578,21150500,GOOG
2025-07-31,192.86000061035156,196.8300018310547,192.0800018310547,196.60000610351562,27852000,GOOG
2025-08-01,189.9499969482422,191.6179962158203,188.6999969482422,189.77999877929688,21236700,GOOG
2025-08-04,195.75,196.0800018310547,190.9199981689453,191.1750030517578,23386000,GOOG
2025-08-05,195.32000732421875,198.6999969482422,194.6750030517578,195.5449981689453,19010200,GOOG
2025-08-06,196.9199981689453,197.3800048828125,194.4669952392578,195.25,15383700,GOOG
2025-08-07,197.27999877929688,198.3699951171875,195.22000122070312,197.7100067138672,14660600,GOOG
2025-08-08,202.08999633789062,203.42999267578125,197.89999389648438,197.97999572753906,24379900,GOOG
2025-08-11,201.6300048828125,202.16000366210938,199.8000030517578,201.55499267578125,16690200,GOOG
2025-08-12,204.16000366210938,205.1300048828125,201.39999389648438,202.09500122070312,19854000,GOOG
2025-08-13,203.02999877929688,205.42999267578125,198.63999938964844,204.97999572753906,19573000,GOOG
2025-08-14,203.82000732421875,205.4199981689453,202.3249969482422,202.55999755859375,17777100,GOOG
2025-08-15,204.91000366210938,207.3300018310547,202.0850067138672,204.72000122070312,21111400,GOOG
2025-08-18,204.2899932861328,206.13999938964844,203.41000366210938,205.07000732421875,13000200,GOOG
2025-08-19,202.49000549316406,204.2899932861328,200.92999267578125,203.90499877929688,13476600,GOOG
2025-08-20,200.19000244140625,202.1699981689453,197.4600067138672,201.67999267578125,13971700,GOOG
2025-08-21,200.6199951171875,203.36000061035156,200.39999389648438,200.72000122070312,11727500,GOOG
